#python metaPathwayMap/scripts/metaPathwayMap.py -pwy static/databases/PlantCyc/pathways.dat.cid.all -canopus static/tmp/anthocyanin_canopus_summary_filtered.tsv -jaccard 0.7 -log static/tmp/log2.out
#ExptID	CANOPUS_MostSpecific	MetaboliteMatch	Jaccard	MetabolitesPathway	Network_Component
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-2083|isoflavonoid_biosynthesis_II	Component-82
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-5116|sakuranetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-5060|luteolin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY1F-FLAVSYN|flavonoid_biosynthesis	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-6914|sophoraflavanone_G_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-7995|tricin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-7325|salvigenin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-5118|ponciretin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-7397|naringenin_biosynthesis_(engineered)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-5094|naringenin_glycoside_biosynthesis	Component-263
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|17846	0.350000	PWY-7253|apigeninidin_5-<i>O</i>-glucoside_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-2083|isoflavonoid_biosynthesis_II	Component-82
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-5116|sakuranetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-5060|luteolin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY1F-FLAVSYN|flavonoid_biosynthesis	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-6914|sophoraflavanone_G_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-7995|tricin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-7325|salvigenin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-5118|ponciretin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-7397|naringenin_biosynthesis_(engineered)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-5094|naringenin_glycoside_biosynthesis	Component-263
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	NARINGENIN-CMPD|58292	0.327869	PWY-7253|apigeninidin_5-<i>O</i>-glucoside_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7079|28927	0.400000	PWY-5116|sakuranetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.327586	PWY-6062|peonidin_and_derivatives_biosynthesis	Component-94
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.327586	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.327586	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.327586	PWY-7449|acylated_cyanidin_galactoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.327586	PWY-6035|2,3-<i>cis</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.327586	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-591|71682	0.327586	PWY-5160|rose_anthocyanin_biosynthesis_I_(via_cyanidin_5-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.578947	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.578947	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.578947	PWY-5284|shisonin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.578947	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7138|71511	0.578947	PWY-5160|rose_anthocyanin_biosynthesis_I_(via_cyanidin_5-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7090|28436	0.362069	PWY-5153|anthocyanin_biosynthesis_(delphinidin_3-O-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7090|28436	0.362069	PWY-6035|2,3-<i>cis</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.348485	PWY-5390|rutin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.348485	PWY-5391|syringetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.348485	PWY-3101|flavonol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.348485	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.348485	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-474|58329	0.348485	PWY1F-823|leucopelargonidin_and_leucocyanidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	RUTIN|28527	0.516129	PWY-5390|rutin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	RUTIN|28527	0.516129	PWY-7134|rutin_degradation_(plants)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12727|10043	0.366667	PWY-7213|wogonin_metabolism	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12728|61285	0.528571	PWY-7213|wogonin_metabolism	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-9587|28596	0.492308	PWY-5793|maysin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	ISOORIENTIN|58333	0.426471	PWY-5793|maysin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	ISOORIENTIN|58333	0.426471	PWY-7188|eriodictyol_<I>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	ISOORIENTIN|17965	0.432836	PWY-5793|maysin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	ISOORIENTIN|17965	0.432836	PWY-7188|eriodictyol_<I>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.290323	PWY-5793|maysin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.290323	PWY-5060|luteolin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.290323	PWY-7445|luteolin_triglucuronide_degradation	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.290323	PWY-6239|luteolin_glycosides_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.290323	PWY-7995|tricin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.290323	PWY-7444|luteolin_triglucuronide_biosynthesis	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.290323	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	5734-TETRAHYDROXYFLAVONE|57545	0.290323	PWY-6232|chrysoeriol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-14969|75750	0.629032	PWY-7171|flavonol_acylglucoside_biosynthesis_II	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	ISOVITEXIN|58447	0.430769	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	ISOVITEXIN|58447	0.430769	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	ISOVITEXIN|58447	0.430769	PWY-6024|isovitexin_glycosides_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	VITEXIN|57963	0.424242	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	VITEXIN|57963	0.424242	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	VITEXIN|57963	0.424242	PWY-6015|vitexin_and_derivatives_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	VITEXIN|16954	0.430769	PWY-6602|naringenin_<i>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	VITEXIN|16954	0.430769	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	VITEXIN|16954	0.430769	PWY-6015|vitexin_and_derivatives_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-6996|78026	0.322034	PWY-5061|6,7,4'-trihydroxyisoflavone_biosynthesis	Component-45
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-3061|28777	0.327586	PWY-5061|6,7,4'-trihydroxyisoflavone_biosynthesis	Component-45
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-3061|28777	0.327586	PWY-2002|isoflavonoid_biosynthesis_I	Component-165
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-3061|28777	0.327586	PWY-6325|echinatin_biosynthesis	Component-221
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.333333	PWY-5060|luteolin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.333333	PWY-7252|luteolinidin_5-<i>O</i>-glucoside_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.333333	PWY-7188|eriodictyol_<I>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.333333	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.333333	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.333333	PWY-5105|hesperitin_glycoside_biosynthesis	Component-263
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-6994|28412	0.333333	PWY1F-823|leucopelargonidin_and_leucocyanidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|15401	0.387097	PWY1F-FLAVSYN|flavonoid_biosynthesis	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|15401	0.387097	PWY-5391|syringetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|15401	0.387097	PWY-3101|flavonol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|15401	0.387097	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|15401	0.387097	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|15401	0.387097	PWY1F-823|leucopelargonidin_and_leucocyanidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|57294	0.349206	PWY1F-FLAVSYN|flavonoid_biosynthesis	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|57294	0.349206	PWY-5391|syringetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|57294	0.349206	PWY-3101|flavonol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|57294	0.349206	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|57294	0.349206	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	DIHYDROKAEMPFEROL-CMPD|57294	0.349206	PWY1F-823|leucopelargonidin_and_leucocyanidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7087|28429	0.358209	PWY-5391|syringetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7087|28429	0.358209	PWY-3101|flavonol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7087|28429	0.358209	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8605|60006	0.430769	PWY-5391|syringetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8605|60006	0.430769	PWY-7498|phenylpropanoids_methylation_(ice_plant)	Component-216
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8605|60006	0.430769	PWY-7160|polymethylated_myricetin_biosynthesis_(tomato)	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	SYRINGETIN|58412	0.435484	PWY-5391|syringetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	SYRINGETIN|58412	0.435484	PWY-7498|phenylpropanoids_methylation_(ice_plant)	Component-216
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	SYRINGETIN|58412	0.435484	PWY-7160|polymethylated_myricetin_biosynthesis_(tomato)	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	MYRICETIN|58395	0.303030	PWY-5391|syringetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	MYRICETIN|58395	0.303030	PWY-7140|myricetin_gentiobioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	MYRICETIN|58395	0.303030	PWY-3101|flavonol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	MYRICETIN|58395	0.303030	PWY-7498|phenylpropanoids_methylation_(ice_plant)	Component-216
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	MYRICETIN|58395	0.303030	PWY-7160|polymethylated_myricetin_biosynthesis_(tomato)	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-14843|75813	0.500000	PWY-7140|myricetin_gentiobioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-14976|80944	0.507042	PWY-7168|flavonol_acylglucoside_biosynthesis_I	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-15000|71499	0.565217	PWY-7449|acylated_cyanidin_galactoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-14998|71515	0.550000	PWY-7449|acylated_cyanidin_galactoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCURONIDE|58385	0.479452	PWY-7445|luteolin_triglucuronide_degradation	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCURONIDE|58385	0.479452	PWY-7444|luteolin_triglucuronide_biosynthesis	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCURONIDE|18128	0.485714	PWY-7445|luteolin_triglucuronide_degradation	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCURONIDE|18128	0.485714	PWY-7444|luteolin_triglucuronide_biosynthesis	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE|57815	0.486111	PWY-7445|luteolin_triglucuronide_degradation	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE|57815	0.486111	PWY-7444|luteolin_triglucuronide_biosynthesis	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCURONOSYL-1-2|58678	0.480000	PWY-7445|luteolin_triglucuronide_degradation	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCURONOSYL-1-2|58678	0.480000	PWY-7444|luteolin_triglucuronide_biosynthesis	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCURONOSYL-1-2|37645	0.486111	PWY-7445|luteolin_triglucuronide_degradation	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCURONOSYL-1-2|37645	0.486111	PWY-7444|luteolin_triglucuronide_biosynthesis	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-18092|74810	0.596491	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-11945|6584	0.333333	PWY-7252|luteolinidin_5-<i>O</i>-glucoside_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-11941|27686	0.350000	PWY-7252|luteolinidin_5-<i>O</i>-glucoside_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7260|76104	0.500000	PWY-7191|kaempferol_diglycoside_biosynthesis_(pollen-specific)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8067|31743	0.559322	PWY-5320|kaempferol_glycoside_biosynthesis_(Arabidopsis)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8067|31743	0.559322	PWY-5348|kaempferol_triglucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-15083|7781	0.426471	PWY-7188|eriodictyol_<I>C</i>-glucosylation	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-9442|58813	0.323077	PWY-6914|sophoraflavanone_G_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-9440|50207	0.322581	PWY-6914|sophoraflavanone_G_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-9440|58812	0.317460	PWY-6914|sophoraflavanone_G_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-15005|71513	0.566667	PWY-7464|cyanidin_3,7-diglucoside_polyacylation_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-15005|71513	0.566667	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-BETA-D-GLUCOSIDE|27994	0.500000	PWY-6239|luteolin_glycosides_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LUTEOLIN-7-O-NEOHESPERIDOSIDE|31788	0.532258	PWY-6239|luteolin_glycosides_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12724|2979	0.333333	PWY-7214|baicalein_degradation_(hydrogen_peroxide_detoxification)	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12724|2979	0.333333	PWY-7212|baicalein_metabolism	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12725|61283	0.464789	PWY-7214|baicalein_degradation_(hydrogen_peroxide_detoxification)	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12725|61283	0.464789	PWY-7212|baicalein_metabolism	Component-112
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	574-TRIHYDROXY-3-METHOXYFLAVONE|57799	0.403226	PWY-7995|tricin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	574-TRIHYDROXY-3-METHOXYFLAVONE|57799	0.403226	PWY-6232|chrysoeriol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-16765|81337	0.400000	PWY-7325|salvigenin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-15486|75718	0.406780	PWY-7325|salvigenin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-15631|2769	0.416667	PWY-7325|salvigenin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-20014|75440	0.430769	PWY-7897|flavonoid_di-C-glucosylation	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	334578-HEXAHYDROXYFLAVONE|57759	0.318182	PWY-7498|phenylpropanoids_methylation_(ice_plant)	Component-216
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	334578-HEXAHYDROXYFLAVONE|57759	0.318182	PWY-7495|gossypetin_metabolism	Component-7
